name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,older_65_rate,nscol15p_rate,total
Pimbo,city,40226,10.0,7.0,3.0,7.0,8.0,5.928571428571429
Pissos,city,40227,9.0,9.0,3.0,9.0,8.0,7.285714285714286
Pomarez,city,40228,9.0,5.0,3.0,9.0,9.0,6.5
Pontenx-les-Forges,city,40229,9.0,9.0,3.0,7.0,6.0,6.714285714285714
Pontonx-sur-l'Adour,city,40230,6.0,8.0,3.0,6.0,5.0,5.214285714285714
Port-de-Lanne,city,40231,9.0,5.0,3.0,7.0,5.0,5.571428571428571
Poudenx,city,40232,9.0,9.0,3.0,9.0,8.0,6.857142857142857
Pouillon,city,40233,9.0,9.0,4.0,9.0,8.0,6.0
Pouydesseaux,city,40234,6.0,9.0,3.0,2.0,6.0,5.0
Poyanne,city,40235,10.0,7.0,3.0,4.0,7.0,5.857142857142857
Poyartin,city,40236,7.0,6.0,3.0,7.0,7.0,4.928571428571429
Préchacq-les-Bains,city,40237,9.0,7.0,3.0,5.0,7.0,6.285714285714286
Pujo-le-Plan,city,40238,9.0,5.0,3.0,6.0,6.0,5.0
Puyol-Cazalet,city,40239,10.0,8.0,3.0,9.0,7.0,5.785714285714286
Renung,city,40240,9.0,7.0,3.0,5.0,5.0,5.571428571428571
Rimbez-et-Baudiets,city,40242,10.0,10.0,4.0,9.0,4.0,7.214285714285714
Rion-des-Landes,city,40243,6.0,9.0,5.0,8.0,9.0,6.714285714285714
Rivière-Saas-et-Gourby,city,40244,7.0,8.0,4.0,3.0,5.0,5.214285714285714
Roquefort,city,40245,9.0,8.0,4.0,9.0,10.0,6.214285714285714
Sabres,city,40246,9.0,10.0,4.0,8.0,8.0,7.071428571428571
Saint-Agnet,city,40247,9.0,5.0,4.0,6.0,10.0,5.928571428571429
Saint-André-de-Seignanx,city,40248,6.0,9.0,4.0,4.0,4.0,4.071428571428571
Saint-Aubin,city,40249,8.0,6.0,4.0,7.0,9.0,5.714285714285714
Saint-Avit,city,40250,7.0,9.0,4.0,5.0,5.0,5.0
Saint-Barthélemy,city,40251,10.0,7.0,4.0,2.0,4.0,5.357142857142857
Sainte-Colombe,city,40252,8.0,7.0,4.0,3.0,5.0,4.428571428571429
Saint-Cricq-Chalosse,city,40253,9.0,9.0,4.0,6.0,6.0,6.5
Saint-Cricq-du-Gave,city,40254,1.0,7.0,4.0,8.0,7.0,5.857142857142857
Saint-Cricq-Villeneuve,city,40255,9.0,6.0,4.0,6.0,3.0,4.571428571428571
Saint-Étienne-d'Orthe,city,40256,3.0,5.0,4.0,5.0,5.0,4.642857142857143
Sainte-Eulalie-en-Born,city,40257,9.0,10.0,4.0,8.0,8.0,6.5
Sainte-Foy,city,40258,10.0,5.0,4.0,1.0,5.0,4.642857142857143
Saint-Gein,city,40259,9.0,5.0,4.0,7.0,8.0,6.785714285714286
Saint-Geours-d'Auribat,city,40260,4.0,9.0,4.0,5.0,7.0,4.857142857142857
Saint-Geours-de-Maremne,city,40261,5.0,8.0,2.0,5.0,6.0,5.0
Saint-Gor,city,40262,9.0,8.0,4.0,9.0,7.0,6.285714285714286
Saint-Jean-de-Lier,city,40263,9.0,5.0,4.0,4.0,8.0,6.0
Saint-Jean-de-Marsacq,city,40264,8.0,5.0,4.0,3.0,4.0,4.785714285714286
Saint-Julien-d'Armagnac,city,40265,10.0,6.0,4.0,10.0,10.0,5.642857142857143
Saint-Julien-en-Born,city,40266,7.0,9.0,4.0,9.0,6.0,6.357142857142857
Saint-Justin,city,40267,8.0,9.0,4.0,9.0,9.0,6.714285714285714
Saint-Laurent-de-Gosse,city,40268,9.0,7.0,4.0,4.0,3.0,4.857142857142857
Saint-Lon-les-Mines,city,40269,9.0,8.0,4.0,7.0,5.0,5.285714285714286
Saint-Loubouer,city,40270,8.0,7.0,4.0,8.0,8.0,6.071428571428571
Sainte-Marie-de-Gosse,city,40271,3.0,8.0,4.0,3.0,5.0,4.214285714285714
Saint-Martin-de-Hinx,city,40272,7.0,7.0,4.0,3.0,4.0,4.285714285714286
Saint-Martin-de-Seignanx,city,40273,6.0,7.0,2.0,6.0,4.0,5.071428571428571
Saint-Martin-d'Oney,city,40274,5.0,8.0,4.0,5.0,5.0,4.642857142857143
Saint-Maurice-sur-Adour,city,40275,7.0,5.0,4.0,7.0,5.0,4.857142857142857
Saint-Michel-Escalus,city,40276,8.0,8.0,4.0,10.0,7.0,7.214285714285714
Saint-Pandelon,city,40277,8.0,7.0,4.0,8.0,5.0,5.142857142857143
Saint-Paul-en-Born,city,40278,7.0,8.0,4.0,8.0,8.0,6.285714285714286
Saint-Paul-lès-Dax,city,40279,5.0,5.529963522668056,4.833693143750465,8.836894215737363,6.334995905605598,6.625400133998363
Saint-Perdon,city,40280,6.0,8.0,4.0,2.0,3.0,4.714285714285714
Saint-Pierre-du-Mont,city,40281,2.0,5.344902836953133,4.0,5.379403512418165,2.965707159929336,5.581352711509628
Saint-Sever,city,40282,8.0,6.0,3.0,8.0,7.0,6.285714285714286
Saint-Vincent-de-Paul,city,40283,7.0,7.0,2.0,7.0,6.0,5.714285714285714
Saint-Vincent-de-Tyrosse,city,40284,7.0,5.610589462702139,3.0,7.778821074595722,6.0,5.210503763320665
Saint-Yaguen,city,40285,8.0,9.0,4.0,7.0,7.0,5.571428571428571
Samadet,city,40286,4.0,5.0,4.0,8.0,8.0,5.857142857142857
Sanguinet,city,40287,9.0,10.0,2.0,6.0,4.0,4.714285714285714
Sarbazan,city,40288,10.0,9.0,4.0,6.0,8.0,5.285714285714286
Sarraziet,city,40289,10.0,7.0,4.0,3.0,4.0,5.5
Sarron,city,40290,10.0,5.0,4.0,9.0,10.0,6.285714285714286
Saubion,city,40291,7.0,5.0,4.0,6.0,2.0,3.7142857142857144
Saubrigues,city,40292,4.0,7.0,4.0,6.0,4.0,3.9285714285714284
Saubusse,city,40293,3.0,8.0,4.0,4.0,4.0,5.428571428571429
Saugnac-et-Cambran,city,40294,7.0,6.0,4.0,8.0,4.0,4.785714285714286
Saugnacq-et-Muret,city,40295,9.0,9.0,4.0,3.0,7.0,6.357142857142857
Seignosse,city,40296,9.0,8.0,5.0,8.0,1.0,6.0
Le Sen,city,40297,9.0,10.0,4.0,6.0,7.0,6.857142857142857
Serres-Gaston,city,40298,7.0,5.0,4.0,5.0,7.0,5.642857142857143
Serreslous-et-Arribans,city,40299,10.0,7.0,4.0,7.0,8.0,5.285714285714286
Seyresse,city,40300,2.0,5.0,4.0,6.0,5.0,4.357142857142857
Siest,city,40301,5.0,7.0,4.0,1.0,3.0,4.5
Solférino,city,40303,6.0,9.0,4.0,6.0,7.0,7.0
Soorts-Hossegor,city,40304,9.0,5.0,3.0,10.0,2.0,5.071428571428571
Sorbets,city,40305,8.0,5.0,4.0,8.0,8.0,5.214285714285714
Sorde-l'Abbaye,city,40306,5.0,6.0,4.0,8.0,6.0,5.285714285714286
Sore,city,40307,9.0,10.0,4.0,9.0,7.0,7.428571428571429
Sort-en-Chalosse,city,40308,7.0,5.0,4.0,8.0,5.0,5.071428571428571
Souprosse,city,40309,8.0,9.0,4.0,9.0,9.0,6.5
Soustons,city,40310,9.0,9.0,3.0,9.046058348851645,4.569087523277467,6.771384233395407
Taller,city,40311,8.0,7.0,4.0,4.0,4.0,5.571428571428571
Tarnos,city,40312,9.0,5.0,3.031209987195903,6.4776728553137,4.470870678617158,5.409313837570879
Tartas,city,40313,9.0,8.0,8.0,9.0,9.0,8.0
Tercis-les-Bains,city,40314,7.0,5.0,8.0,5.0,5.0,4.857142857142857
Téthieu,city,40315,6.0,5.0,8.0,6.0,7.0,5.071428571428571
Tilh,city,40316,2.0,5.0,8.0,7.0,7.0,5.428571428571429
Tosse,city,40317,9.0,8.0,2.0,6.0,3.0,4.571428571428571
Toulouzette,city,40318,8.0,6.0,8.0,4.0,8.0,5.928571428571429
Trensacq,city,40319,10.0,9.0,8.0,9.0,8.0,7.642857142857143
Uchacq-et-Parentis,city,40320,7.0,9.0,8.0,4.0,3.0,5.714285714285714
Urgons,city,40321,3.0,7.0,8.0,9.0,10.0,6.785714285714286
Uza,city,40322,7.0,9.0,8.0,6.0,2.0,6.714285714285714
Vert,city,40323,10.0,6.0,8.0,9.0,5.0,7.071428571428571
Vicq-d'Auribat,city,40324,9.0,5.0,1.0,5.0,4.0,5.357142857142857
Vielle-Tursan,city,40325,8.0,6.0,1.0,9.0,9.0,7.071428571428571
Vielle-Saint-Girons,city,40326,8.0,9.0,1.0,10.0,6.0,6.357142857142857
Vielle-Soubiran,city,40327,10.0,10.0,1.0,8.0,4.0,5.857142857142857
Vieux-Boucau-les-Bains,city,40328,10.0,5.0,1.0,10.0,6.0,6.285714285714286
Le Vignau,city,40329,8.0,5.0,1.0,6.0,8.0,5.071428571428571
Villenave,city,40330,9.0,9.0,1.0,9.0,9.0,5.642857142857143
Villeneuve-de-Marsan,city,40331,8.0,6.0,4.0,9.0,8.0,7.0
Ychoux,city,40332,2.0,9.0,4.0,7.0,6.0,5.928571428571429
Ygos-Saint-Saturnin,city,40333,8.0,8.0,1.0,9.0,9.0,6.357142857142857
Yzosse,city,40334,3.0,5.0,1.0,7.0,5.0,4.714285714285714
Ambloy,city,41001,9.0,5.0,1.0,5.0,6.0,5.285714285714286
Angé,city,41002,9.0,6.0,1.0,6.0,8.0,5.285714285714286
Areines,city,41003,5.0,5.0,1.0,8.0,4.0,5.285714285714286
Artins,city,41004,8.0,6.0,1.0,10.0,10.0,5.714285714285714
Autainville,city,41006,8.0,8.0,1.0,4.0,8.0,5.785714285714286
Authon,city,41007,6.0,10.0,1.0,4.0,8.0,5.857142857142857
Avaray,city,41008,4.0,5.0,1.0,4.0,7.0,4.857142857142857
Averdon,city,41009,7.0,6.0,1.0,5.0,6.0,4.642857142857143
Azé,city,41010,7.0,8.0,1.0,4.0,7.0,5.5
Baillou,city,41012,9.0,7.0,1.0,6.0,7.0,5.071428571428571
Bauzy,city,41013,8.0,8.0,1.0,7.0,10.0,4.571428571428571
Beauchêne,city,41014,8.0,8.0,1.0,4.0,8.0,5.571428571428571
Billy,city,41016,6.0,5.0,1.0,5.0,9.0,5.571428571428571
Binas,city,41017,8.0,5.0,6.0,7.0,9.0,5.642857142857143
Blois,city,41018,5.0,5.228608809419974,7.560662887047536,5.1029655473179245,5.328325337985172,6.262684567939693
Boisseau,city,41019,5.0,5.0,6.0,5.0,7.0,6.5
Bonneveau,city,41020,9.0,7.0,6.0,8.0,10.0,6.5
Bouffry,city,41022,7.0,7.0,6.0,9.0,10.0,6.642857142857143
Boursay,city,41024,7.0,8.0,6.0,8.0,3.0,6.357142857142857
Bracieux,city,41025,5.0,5.0,6.0,10.0,9.0,5.142857142857143
Brévainville,city,41026,5.0,7.0,6.0,8.0,9.0,5.642857142857143
Briou,city,41027,1.0,8.0,6.0,5.0,5.0,5.571428571428571
Busloup,city,41028,7.0,9.0,6.0,5.0,5.0,4.785714285714286
Candé-sur-Beuvron,city,41029,6.0,8.0,6.0,3.0,5.0,4.642857142857143
Cellé,city,41030,6.0,5.0,6.0,9.0,10.0,6.571428571428571
Cellettes,city,41031,5.0,6.0,6.0,7.0,3.0,4.142857142857143
Chailles,city,41032,4.0,7.0,6.0,6.0,4.0,4.357142857142857
Chambord,city,41034,7.0,9.0,6.0,4.0,4.0,6.428571428571429
Champigny-en-Beauce,city,41035,5.0,5.0,6.0,4.0,5.0,4.357142857142857
Chaon,city,41036,7.0,8.0,6.0,7.0,8.0,5.642857142857143
La Chapelle-Enchérie,city,41037,8.0,6.0,6.0,3.0,6.0,5.571428571428571
La Chapelle-Montmartin,city,41038,8.0,8.0,6.0,8.0,8.0,5.714285714285714
La Chapelle-Saint-Martin-en-Plaine,city,41039,8.0,5.0,6.0,3.0,5.0,5.0
La Chapelle-Vendômoise,city,41040,7.0,7.0,6.0,6.0,6.0,4.285714285714286
La Chapelle-Vicomtesse,city,41041,6.0,7.0,3.0,7.0,10.0,6.142857142857143
Châteauvieux,city,41042,8.0,10.0,3.0,10.0,10.0,6.428571428571429
Châtillon-sur-Cher,city,41043,6.0,8.0,3.0,8.0,9.0,6.214285714285714
Châtres-sur-Cher,city,41044,8.0,7.0,3.0,10.0,10.0,7.142857142857143
Chaumont-sur-Loire,city,41045,5.0,9.0,3.0,7.0,7.0,5.928571428571429
Chaumont-sur-Tharonne,city,41046,9.0,9.0,3.0,7.0,7.0,6.071428571428571
La Chaussée-Saint-Victor,city,41047,3.0,5.0,1.0,9.0,4.0,4.642857142857143
Chauvigny-du-Perche,city,41048,8.0,7.0,3.0,7.0,6.0,6.357142857142857
Chémery,city,41049,9.0,5.0,3.0,8.0,9.0,6.928571428571429
Cheverny,city,41050,7.0,8.0,3.0,8.0,4.0,5.571428571428571
Chissay-en-Touraine,city,41051,9.0,8.0,3.0,9.0,8.0,6.357142857142857
Chitenay,city,41052,6.0,5.0,3.0,7.0,4.0,3.857142857142857
Choue,city,41053,8.0,7.0,3.0,8.0,10.0,5.714285714285714
Choussy,city,41054,8.0,9.0,3.0,2.0,8.0,5.857142857142857
Valloire-sur-Cisse,city,41055,7.0,8.0,3.0,7.0,4.0,4.571428571428571
Conan,city,41057,7.0,5.0,3.0,2.0,4.0,5.357142857142857
Concriers,city,41058,2.0,5.0,3.0,3.0,8.0,5.428571428571429
Le Controis-en-Sologne,city,41059,8.0,7.0,3.0,8.0,8.0,6.214285714285714
Cormenon,city,41060,6.0,7.0,3.0,9.0,10.0,6.714285714285714
Cormeray,city,41061,6.0,5.0,3.0,2.0,4.0,3.7857142857142856
Couddes,city,41062,8.0,7.0,3.0,7.0,10.0,6.142857142857143
Couffy,city,41063,9.0,6.0,3.0,9.0,9.0,6.071428571428571
Coulommiers-la-Tour,city,41065,7.0,7.0,3.0,6.0,7.0,4.571428571428571
Courbouzon,city,41066,6.0,5.0,3.0,3.0,6.0,4.714285714285714
Cour-Cheverny,city,41067,5.0,7.0,3.0,9.0,6.0,5.071428571428571
Courmemin,city,41068,9.0,5.0,3.0,7.0,9.0,6.571428571428571
Cour-sur-Loire,city,41069,3.0,5.0,3.0,9.0,6.0,4.714285714285714
Vallée-de-Ronsard,city,41070,8.0,5.0,3.0,10.0,10.0,6.714285714285714
Crouy-sur-Cosson,city,41071,8.0,8.0,3.0,6.0,8.0,5.571428571428571
Crucheray,city,41072,8.0,6.0,3.0,5.0,4.0,5.357142857142857
Danzé,city,41073,7.0,7.0,5.0,4.0,9.0,5.714285714285714
Dhuizon,city,41074,8.0,8.0,5.0,9.0,10.0,6.714285714285714
Droué,city,41075,6.0,5.0,5.0,10.0,10.0,6.285714285714286
Épiais,city,41077,10.0,8.0,5.0,3.0,4.0,5.642857142857143
Épuisay,city,41078,8.0,6.0,5.0,4.0,6.0,4.928571428571429
Les Essarts,city,41079,9.0,5.0,5.0,10.0,10.0,6.642857142857143
Faverolles-sur-Cher,city,41080,9.0,6.0,5.0,7.0,8.0,5.428571428571429
Faye,city,41081,7.0,7.0,5.0,3.0,6.0,5.857142857142857
La Ferté-Beauharnais,city,41083,7.0,5.0,5.0,8.0,8.0,5.0
La Ferté-Imbault,city,41084,8.0,9.0,5.0,9.0,9.0,6.928571428571429
La Ferté-Saint-Cyr,city,41085,9.0,9.0,5.0,8.0,7.0,6.0
Fontaines-en-Sologne,city,41086,8.0,8.0,5.0,5.0,7.0,5.357142857142857
Fontaine-les-Coteaux,city,41087,7.0,7.0,5.0,9.0,9.0,6.357142857142857
Fontaine-Raoul,city,41088,4.0,9.0,5.0,7.0,7.0,6.214285714285714
La Fontenelle,city,41089,8.0,5.0,5.0,5.0,6.0,5.714285714285714
Fortan,city,41090,4.0,7.0,5.0,3.0,4.0,5.5
Fossé,city,41091,5.0,6.0,5.0,4.0,6.0,4.0
Françay,city,41093,10.0,8.0,5.0,3.0,8.0,4.928571428571429
Fresnes,city,41094,9.0,6.0,5.0,6.0,8.0,4.785714285714286
Fréteval,city,41095,4.0,8.0,5.0,8.0,10.0,5.571428571428571
Le Gault-du-Perche,city,41096,9.0,5.0,5.0,9.0,10.0,6.857142857142857
Gièvres,city,41097,7.0,8.0,5.0,7.0,10.0,6.071428571428571
Gombergean,city,41098,6.0,7.0,5.0,1.0,5.0,4.714285714285714
Gy-en-Sologne,city,41099,6.0,7.0,5.0,8.0,9.0,5.642857142857143
Les Hayes,city,41100,10.0,10.0,5.0,8.0,6.0,6.5
Herbault,city,41101,7.0,5.0,5.0,7.0,7.0,5.214285714285714
Houssay,city,41102,8.0,5.0,5.0,7.0,8.0,5.357142857142857
Huisseau-en-Beauce,city,41103,7.0,5.0,8.0,5.0,7.0,5.714285714285714
Huisseau-sur-Cosson,city,41104,8.0,8.0,8.0,4.0,4.0,4.357142857142857
Josnes,city,41105,7.0,5.0,8.0,6.0,5.0,5.0
Lamotte-Beuvron,city,41106,9.0,8.0,4.0,9.0,9.0,6.428571428571429
Lancé,city,41107,8.0,8.0,8.0,6.0,6.0,6.142857142857143
Lancôme,city,41108,10.0,6.0,8.0,7.0,8.0,6.071428571428571
Landes-le-Gaulois,city,41109,7.0,6.0,8.0,3.0,4.0,4.642857142857143
Langon-sur-Cher,city,41110,9.0,9.0,8.0,8.0,9.0,6.357142857142857
Lassay-sur-Croisne,city,41112,7.0,9.0,8.0,7.0,3.0,6.214285714285714
Lavardin,city,41113,7.0,5.0,8.0,10.0,8.0,7.714285714285714
Lestiou,city,41114,3.0,5.0,8.0,3.0,3.0,5.214285714285714
Lignières,city,41115,7.0,6.0,8.0,7.0,7.0,5.071428571428571
Lisle,city,41116,7.0,8.0,8.0,4.0,9.0,5.857142857142857
Loreux,city,41118,8.0,7.0,8.0,8.0,9.0,7.357142857142857
Lorges,city,41119,6.0,8.0,8.0,2.0,7.0,5.642857142857143
Lunay,city,41120,5.0,7.0,8.0,6.0,8.0,6.357142857142857
La Madeleine-Villefrouin,city,41121,10.0,5.0,8.0,1.0,1.0,4.714285714285714
Maray,city,41122,8.0,5.0,8.0,7.0,8.0,6.5
Marchenoir,city,41123,7.0,9.0,8.0,10.0,10.0,7.142857142857143
Marcilly-en-Beauce,city,41124,4.0,5.0,8.0,4.0,5.0,4.714285714285714
Marcilly-en-Gault,city,41125,8.0,8.0,8.0,9.0,9.0,7.071428571428571
Mareuil-sur-Cher,city,41126,9.0,8.0,8.0,7.0,8.0,6.571428571428571
La Marolle-en-Sologne,city,41127,8.0,9.0,8.0,6.0,10.0,6.5
Marolles,city,41128,3.0,7.0,8.0,7.0,6.0,4.142857142857143
Maslives,city,41129,6.0,8.0,8.0,5.0,7.0,4.857142857142857
Maves,city,41130,8.0,5.0,8.0,3.0,6.0,5.571428571428571
Mazangé,city,41131,7.0,6.0,8.0,5.0,7.0,6.0
Méhers,city,41132,10.0,9.0,8.0,7.0,8.0,6.071428571428571
Menars,city,41134,1.0,5.0,8.0,6.0,3.0,4.285714285714286
Mennetou-sur-Cher,city,41135,8.0,5.0,8.0,9.0,9.0,6.714285714285714
Mer,city,41136,7.0,5.0,5.0,7.393358052555215,8.0814122198936,6.06359825890698
Mesland,city,41137,6.0,10.0,8.0,4.0,4.0,5.285714285714286
Meslay,city,41138,5.0,8.0,8.0,9.0,7.0,5.857142857142857
Meusnes,city,41139,7.0,5.0,8.0,9.0,10.0,6.142857142857143
Millançay,city,41140,8.0,9.0,8.0,8.0,8.0,5.642857142857143
Moisy,city,41141,7.0,6.0,8.0,4.0,9.0,6.071428571428571
Valencisse,city,41142,6.0,9.0,8.0,9.0,3.0,4.857142857142857
Mondoubleau,city,41143,6.0,5.0,8.0,10.0,10.0,7.071428571428571
Monteaux,city,41144,8.0,8.0,8.0,9.0,6.0,6.357142857142857
Monthou-sur-Bièvre,city,41145,5.0,9.0,8.0,3.0,6.0,4.857142857142857
Monthou-sur-Cher,city,41146,8.0,6.0,8.0,8.0,9.0,6.142857142857143
Les Montils,city,41147,5.0,7.0,8.0,4.0,5.0,4.642857142857143
Montlivault,city,41148,2.0,7.0,8.0,7.0,6.0,4.142857142857143
Montoire-sur-le-Loir,city,41149,7.0,7.0,3.0,10.0,10.0,7.142857142857143
Mont-près-Chambord,city,41150,7.0,9.0,1.0,6.0,6.0,4.642857142857143
Montrichard Val de Cher,city,41151,8.0,9.0,5.0,10.0,9.0,8.214285714285714
Montrieux-en-Sologne,city,41152,8.0,9.0,8.0,7.0,8.0,6.571428571428571
Montrouveau,city,41153,9.0,8.0,8.0,9.0,10.0,7.571428571428571
Morée,city,41154,6.0,6.0,8.0,10.0,10.0,5.714285714285714
Muides-sur-Loire,city,41155,8.0,9.0,8.0,7.0,8.0,6.0
Mulsans,city,41156,7.0,5.0,8.0,2.0,5.0,4.785714285714286
Mur-de-Sologne,city,41157,6.0,8.0,8.0,7.0,8.0,6.714285714285714
Naveil,city,41158,5.0,5.0,8.0,7.0,6.0,5.357142857142857
Neung-sur-Beuvron,city,41159,8.0,9.0,8.0,9.0,8.0,5.928571428571429
Neuvy,city,41160,9.0,9.0,8.0,6.0,8.0,6.214285714285714
Nouan-le-Fuzelier,city,41161,9.0,9.0,3.0,9.0,9.0,7.142857142857143
Nourray,city,41163,10.0,5.0,7.0,9.0,4.0,5.714285714285714
Noyers-sur-Cher,city,41164,8.0,9.0,6.0,9.0,10.0,7.5
Oisly,city,41166,8.0,5.0,7.0,4.0,8.0,4.857142857142857
Veuzain-sur-Loire,city,41167,7.0,8.0,3.0,8.0,8.0,6.5
Orçay,city,41168,7.0,8.0,7.0,8.0,8.0,5.785714285714286
Oucques La Nouvelle,city,41171,8.0,6.0,7.0,8.0,10.0,7.357142857142857
Ouzouer-le-Doyen,city,41172,7.0,5.0,7.0,6.0,6.0,6.357142857142857
Beauce la Romaine,city,41173,6.0,7.0,2.0,6.0,9.0,5.857142857142857
Périgny,city,41174,8.0,5.0,7.0,3.0,6.0,5.285714285714286
Pezou,city,41175,6.0,7.0,7.0,6.0,8.0,4.714285714285714
Pierrefitte-sur-Sauldre,city,41176,8.0,9.0,7.0,10.0,10.0,7.5
Le Plessis-Dorin,city,41177,8.0,8.0,7.0,10.0,10.0,7.785714285714286
Le Plessis-l'Échelle,city,41178,10.0,8.0,7.0,8.0,10.0,7.571428571428571
Le Poislay,city,41179,8.0,5.0,7.0,10.0,8.0,6.5
Pontlevoy,city,41180,8.0,8.0,7.0,8.0,8.0,7.571428571428571
Pouillé,city,41181,8.0,7.0,7.0,8.0,9.0,6.0
Pray,city,41182,7.0,6.0,7.0,3.0,5.0,5.714285714285714
Prunay-Cassereau,city,41184,8.0,6.0,7.0,4.0,6.0,5.0
Pruniers-en-Sologne,city,41185,7.0,7.0,2.0,8.0,7.0,5.142857142857143
Rahart,city,41186,7.0,7.0,7.0,6.0,5.0,5.357142857142857
Renay,city,41187,8.0,9.0,7.0,4.0,7.0,5.857142857142857
Rhodon,city,41188,7.0,5.0,7.0,3.0,7.0,5.714285714285714
Rilly-sur-Loire,city,41189,7.0,9.0,7.0,2.0,8.0,6.571428571428571
Rocé,city,41190,7.0,8.0,7.0,3.0,7.0,5.571428571428571
Roches,city,41191,9.0,5.0,7.0,4.0,4.0,5.571428571428571
Les Roches-l'Évêque,city,41192,6.0,8.0,7.0,5.0,9.0,7.0
Romilly,city,41193,8.0,7.0,7.0,9.0,10.0,7.428571428571429
Romorantin-Lanthenay,city,41194,5.0,5.6529915486651365,7.713829965858846,7.859629484524542,8.780824984608497,6.960209964099818
Rougeou,city,41195,6.0,8.0,7.0,5.0,7.0,5.571428571428571
Ruan-sur-Egvonne,city,41196,9.0,7.0,7.0,9.0,9.0,7.0
Saint-Aignan,city,41198,9.0,10.0,8.0,10.0,10.0,8.714285714285714
Saint-Amand-Longpré,city,41199,8.0,6.0,7.0,8.0,9.0,5.571428571428571
Sainte-Anne,city,41200,3.0,7.0,7.0,4.0,3.0,4.357142857142857
Saint-Arnoult,city,41201,7.0,5.0,2.0,9.0,10.0,6.071428571428571
Saint-Bohaire,city,41203,5.0,7.0,2.0,4.0,3.0,4.642857142857143
Saint-Claude-de-Diray,city,41204,7.0,5.0,2.0,5.0,6.0,4.285714285714286
Saint-Cyr-du-Gault,city,41205,7.0,5.0,2.0,8.0,7.0,5.642857142857143
Saint-Denis-sur-Loire,city,41206,6.0,5.0,2.0,10.0,3.0,4.571428571428571
Saint-Dyé-sur-Loire,city,41207,7.0,8.0,2.0,8.0,6.0,4.285714285714286
Saint-Étienne-des-Guérets,city,41208,10.0,5.0,2.0,4.0,4.0,4.285714285714286
Saint-Firmin-des-Prés,city,41209,7.0,8.0,2.0,4.0,7.0,4.571428571428571
Saint-Georges-sur-Cher,city,41211,10.0,6.0,2.0,8.0,8.0,5.428571428571429
Saint-Gervais-la-Forêt,city,41212,5.0,6.0,2.0,9.0,4.0,4.285714285714286
Saint-Gourgon,city,41213,8.0,5.0,2.0,8.0,7.0,5.714285714285714
Saint-Hilaire-la-Gravelle,city,41214,7.0,9.0,2.0,7.0,10.0,6.714285714285714
Saint-Jacques-des-Guérets,city,41215,8.0,5.0,2.0,10.0,10.0,6.285714285714286
Saint-Jean-Froidmentel,city,41216,5.0,7.0,2.0,5.0,8.0,5.357142857142857
Saint-Julien-de-Chédon,city,41217,10.0,6.0,2.0,9.0,9.0,5.642857142857143
Saint-Julien-sur-Cher,city,41218,9.0,6.0,2.0,8.0,9.0,5.214285714285714
Saint-Laurent-des-Bois,city,41219,8.0,8.0,2.0,5.0,8.0,6.5
Saint-Laurent-Nouan,city,41220,8.0,9.0,2.0,4.0,7.0,5.357142857142857
Saint-Léonard-en-Beauce,city,41221,9.0,7.0,1.0,6.0,9.0,5.714285714285714
Saint-Loup,city,41222,7.0,7.0,1.0,5.0,6.0,5.785714285714286
Saint-Lubin-en-Vergonnois,city,41223,7.0,5.0,1.0,4.0,5.0,3.7142857142857144
Saint-Marc-du-Cor,city,41224,8.0,8.0,1.0,6.0,8.0,6.214285714285714
Saint-Martin-des-Bois,city,41225,8.0,5.0,1.0,8.0,9.0,5.928571428571429
Saint-Ouen,city,41226,6.0,5.0,2.0,9.0,9.0,5.285714285714286
Saint-Rimay,city,41228,10.0,6.0,1.0,7.0,9.0,6.214285714285714
Saint-Romain-sur-Cher,city,41229,9.0,7.0,1.0,8.0,10.0,6.214285714285714
Saint-Sulpice-de-Pommeray,city,41230,5.0,8.0,1.0,8.0,6.0,4.142857142857143
Saint-Viâtre,city,41231,8.0,9.0,1.0,7.0,9.0,5.714285714285714
Salbris,city,41232,7.0,9.0,5.0,9.0,10.0,7.785714285714286
Sambin,city,41233,5.0,7.0,1.0,6.0,8.0,5.0
Santenay,city,41234,7.0,9.0,3.0,5.0,6.0,5.214285714285714
Sargé-sur-Braye,city,41235,8.0,9.0,3.0,7.0,9.0,5.785714285714286
Sasnières,city,41236,9.0,6.0,3.0,9.0,7.0,6.571428571428571
Sassay,city,41237,9.0,5.0,3.0,4.0,8.0,4.714285714285714
Savigny-sur-Braye,city,41238,7.0,6.0,3.0,9.0,10.0,6.571428571428571
Seigy,city,41239,8.0,5.0,3.0,10.0,10.0,5.857142857142857
Selles-Saint-Denis,city,41241,8.0,9.0,3.0,9.0,10.0,6.642857142857143
Selles-sur-Cher,city,41242,6.0,6.0,8.0,9.0,10.0,7.285714285714286
Selommes,city,41243,8.0,7.0,3.0,6.0,8.0,5.5
Séris,city,41245,2.0,5.0,3.0,4.0,7.0,5.0
Seur,city,41246,7.0,6.0,3.0,4.0,3.0,4.571428571428571
Soings-en-Sologne,city,41247,7.0,7.0,3.0,6.0,9.0,5.571428571428571
Couëtron-au-Perche,city,41248,7.0,9.0,3.0,8.0,7.0,5.642857142857143
Souesmes,city,41249,8.0,10.0,3.0,10.0,10.0,6.785714285714286
Sougé,city,41250,8.0,9.0,3.0,8.0,9.0,6.642857142857143
